,"99244.99900694408","40","44.89686561136592","111588.05942436101","40","42.27883484708378","99244.99900694408","40","44.89686561136592","112302.17041027517","42","42.42677984100349","93797.72000368108","38","39.92577119495791","112302.17041027517","42","42.42677984100349","101206.74784890108","35","42.2297511756336","106745.40647621728","45","43.986894885963366","101206.74784890108","35","42.2297511756336","94814.92817778232","37","42.70304367447929","90337.01379362721","43","42.66304476385494","94814.92817778232","37","42.70304367447929"
,"99379.07079744643","39","44.89686561136592","111747.68427737303","40","42.27883484708378","99379.07079744643","39","44.89686561136592","112426.43820868517","42","42.42677984100349","93956.53234280046","38","39.92577119495791","112426.43820868517","42","42.42677984100349","101377.96436535995","34","42.2297511756336","106913.24921484887","42","43.986894885963366","101377.96436535995","34","42.2297511756336","94967.36470187611","37","42.70304367447929","90450.98119650195","40","42.66304476385494","94967.36470187611","37","42.70304367447929"
,"99483.34885672604","36","44.89686561136592","111821.3572864555","40","42.27883484708378","99483.34885672604","36","44.89686561136592","112513.42566757217","42","42.42677984100349","94006.16119877527","38","39.92577119495791","112513.42566757217","42","42.42677984100349","101463.57262358938","35","42.2297511756336","106969.19679439273","43","43.986894885963366","101463.57262358938","35","42.2297511756336","95056.28600759749","36","42.70304367447929","90514.29642032125","43","42.66304476385494","95056.28600759749","36","42.70304367447929"
,"99677.00810967387","38","44.89686561136592","112128.32815763247","40","42.27883484708378","99677.00810967387","38","44.89686561136592","112786.81482407417","40","42.20476534313122","94204.6766226745","38","39.47561538894777","112786.81482407417","40","42.20476534313122","101647.01889122388","34","42.0405793545537","107206.97400745415","41","43.986894885963366","101647.01889122388","34","42.0405793545537","95297.64383741266","36","42.670869577553326","90754.89427083459","40","42.57025281944018","95297.64383741266","36","42.670869577553326"
,"99677.00810967387","40","44.89686561136592","112128.32815763247","40","42.27883484708378","99677.00810967387","40","44.89686561136592","112786.81482407417","42","42.20476534313122","94204.6766226745","38","39.47561538894777","112786.81482407417","42","42.20476534313122","101647.01889122388","35","42.0405793545537","107206.97400745415","45","43.986894885963366","101647.01889122388","35","42.0405793545537","95297.64383741266","37","42.670869577553326","90754.89427083459","43","42.57025281944018","95297.64383741266","37","42.670869577553326"
,"99989.84228751269","34","44.85045526217318","112435.29902880943","40","42.650404762809515","99989.84228751269","34","44.85045526217318","113079.72919230945","42","42.20476534313122","94469.993853565","38","39.47561538894777","113079.72919230945","42","42.20476534313122","101972.11453379675","34","42.0405793545537","107528.67258983136","36","43.986894885963366","101972.11453379675","34","42.0405793545537","95589.07383769653","36","42.670869577553326","91031.43983286222","40","42.57025281944018","95589.07383769653","36","42.670869577553326"
,"99989.84228751269","40","44.85045526217318","112435.29902880943","40","42.650404762809515","99989.84228751269","40","44.85045526217318","113079.72919230945","42","42.20476534313122","94469.993853565","38","39.47561538894777","113079.72919230945","42","42.20476534313122","101972.11453379675","35","42.0405793545537","107528.67258983136","45","43.88724591633254","101972.11453379675","35","42.0405793545537","95589.07383769653","37","42.670869577553326","91031.43983286222","43","42.57025281944018","95589.07383769653","37","42.670869577553326"
,"100019.54319803703","40","44.85045526217318","112549.15267167473","39","42.650404762809515","100019.54319803703","40","44.85045526217318","113152.95778436826","42","42.20476534313122","94564.75000745447","38","39.47561538894777","113152.95778436826","42","42.20476534313122","102068.43916863315","34","42.0405793545537","107611.9960653294","43","43.88724591633254","102068.43916863315","34","42.0405793545537","95677.76992473945","37","42.670869577553326","91069.15059132053","42","42.57025281944018","95677.76992473945","37","42.670869577553326"
,"100212.5991164453","35","44.85045526217318","112688.30712406566","39","42.650404762809515","100212.5991164453","35","44.85045526217318","113348.23402985845","41","42.12310358552539","94640.55493056604","38","39.47561538894777","113348.23402985845","41","42.12310358552539","102224.96670024231","35","42.0405793545537","107764.75577040913","43","43.88724591633254","102224.96670024231","35","42.0405793545537","95817.1494900926","36","42.670869577553326","91207.42337233435","41","42.57025281944018","95817.1494900926","36","42.670869577553326"
,"100346.25321380487","39","44.85045526217318","112840.1119812194","39","42.650404762809515","100346.25321380487","39","44.85045526217318","113469.46506571375","42","42.12310358552539","94792.16477678918","38","39.47561538894777","113469.46506571375","42","42.12310358552539","102393.53481120602","34","42.0405793545537","107931.4027214052","42","43.88724591633254","102393.53481120602","34","42.0405793545537","95969.19992502332","37","42.670869577553326","91320.55564770929","40","42.57025281944018","95969.19992502332","37","42.670869577553326"
,"100420.50549011574","39","44.85045526217318","112941.31521932188","39","42.650404762809515","100420.50549011574","39","44.85045526217318","113566.449894398","42","42.12310358552539","94858.49408451181","38","39.47561538894777","113566.449894398","42","42.12310358552539","102405.57539056057","35","42.0405793545537","107986.95170507056","43","43.88724591633254","102405.57539056057","35","42.0405793545537","96070.5668816438","36","42.670869577553326","91446.25817590367","43","42.57025281944018","96070.5668816438","36","42.670869577553326"
,"100628.41186378618","35","44.85045526217318","113194.32331457811","38","42.650404762809515","100628.41186378618","35","44.85045526217318","113808.91196610862","42","42.12310358552539","95066.95762306864","38","39.47561538894777","113808.91196610862","42","42.12310358552539","102658.42755700613","34","42.0405793545537","108223.03488564833","37","43.88724591633254","102658.42755700613","34","42.0405793545537","96298.64253403987","36","42.670869577553326","91647.38222101468","42","42.57025281944018","96298.64253403987","36","42.670869577553326"
,"100628.41186378618","40","44.85045526217318","113194.32331457811","40","42.650404762809515","100628.41186378618","40","44.85045526217318","113808.91196610862","42","42.12310358552539","95066.95762306864","38","39.47561538894777","113808.91196610862","42","42.12310358552539","102658.42755700613","35","42.0405793545537","108223.03488564833","45","43.88724591633254","102658.42755700613","35","42.0405793545537","96298.64253403987","37","42.670869577553326","91647.38222101468","43","42.57025281944018","96298.64253403987","37","42.670869577553326"
,"100851.1686927188","38","44.68962333045408","113422.03060030872","39","42.310701897799554","100851.1686927188","38","44.68962333045408","114039.2509342337","41","42.114320903899326","95246.99431545862","38","39.47561538894777","114039.2509342337","41","42.114320903899326","102899.23914409714","34","41.779953515401694","108486.89255805878","42","43.88724591633254","102899.23914409714","34","41.779953515401694","96501.37644728083","37","42.57712346673974","91835.93601330624","38","42.57025281944018","96501.37644728083","37","42.57712346673974"
,"100968.68567936246","37","44.68962333045408","113495.89481169554","40","42.310701897799554","100968.68567936246","37","44.68962333045408","114124.051180561","42","42.114320903899326","95294.37239240335","38","39.47561538894777","114124.051180561","42","42.114320903899326","102981.69881870497","35","41.779953515401694","108542.44154172414","43","43.88724591633254","102981.69881870497","35","41.779953515401694","96589.41631154796","36","42.57712346673974","91898.78727740343","43","42.57025281944018","96589.41631154796","36","42.57712346673974"
,"100998.06492602338","40","44.68962333045408","113606.69112877578","39","42.310701897799554","100998.06492602338","40","44.68962333045408","114196.7371059844","42","42.114320903899326","95389.12854629282","38","39.47561538894777","114196.7371059844","42","42.114320903899326","103087.71840034361","35","41.779953515401694","108625.76501722218","43","43.88724591633254","103087.71840034361","35","41.779953515401694","96677.4561758151","37","42.57712346673974","91936.49803586175","42","42.57025281944018","96677.4561758151","37","42.57712346673974"
,"100998.06492602338","40","44.68962333045408","113606.69112877578","40","42.310701897799554","100998.06492602338","40","44.68962333045408","114196.7371059844","42","42.114320903899326","95389.12854629282","38","39.47561538894777","114196.7371059844","42","42.114320903899326","103087.71840034361","35","41.779953515401694","108625.76501722218","45","43.88724591633254","103087.71840034361","35","41.779953515401694","96677.4561758151","37","42.57712346673974","91936.49803586175","43","42.57025281944018","96677.4561758151","37","42.57712346673974"
,"101394.68475594574","34","44.68962333045408","114012.94429140333","39","42.310701897799554","101394.68475594574","34","44.68962333045408","114584.3953749092","42","42.114320903899326","95720.77508490595","38","39.25727793197158","114584.3953749092","42","42.114320903899326","103429.33705229034","35","41.779953515401694","109000.72065696334","34","43.684456382951964","103429.33705229034","35","41.779953515401694","97079.92412675057","36","42.57712346673974","92338.74612608376","40","42.326557309659826","97079.92412675057","36","42.57712346673974"
,"101482.82249592849","39","44.68962333045408","114086.80850279015","40","42.310701897799554","101482.82249592849","39","44.68962333045408","114693.4242630443","41","42.0279662488454","95748.54691870188","38","39.25727793197158","114693.4242630443","41","42.0279662488454","103500.01677338277","35","41.779953515401694","109096.511851644","45","43.684456382951964","103500.01677338277","35","41.779953515401694","97130.2326206175","37","42.57712346673974","92412.7054699417","41","42.326557309659826","97130.2326206175","37","42.57712346673974"
,"101512.2017425894","40","44.68962333045408","114197.6048198704","39","42.310701897799554","101512.2017425894","40","44.68962333045408","114765.59206053738","42","42.0279662488454","95841.11969802162","38","39.25727793197158","114765.59206053738","42","42.0279662488454","103606.03635502141","35","41.779953515401694","109178.6185899417","43","43.684456382951964","103606.03635502141","35","41.779953515401694","97218.27248488464","37","42.57712346673974","92449.68514187068","42","42.326557309659826","97218.27248488464","37","42.57712346673974"
,"101629.71872923306","37","44.68962333045408","114271.46903125722","40","42.310701897799554","101629.71872923306","37","44.68962333045408","114849.78782427931","42","42.0279662488454","95887.40608768149","38","39.25727793197158","114849.78782427931","42","42.0279662488454","103688.49602962924","35","41.779953515401694","109233.3564154735","43","43.684456382951964","103688.49602962924","35","41.779953515401694","97306.31234915178","36","42.57712346673974","92511.31792841897","43","42.326557309659826","97306.31234915178","36","42.57712346673974"
,"101761.92533920718","39","45.05587313912285","114419.19745403087","39","42.037180908314724","101761.92533920718","39","45.05587313912285","114970.06748676777","42","42.0279662488454","96035.52253459308","38","39.25727793197158","114970.06748676777","42","42.0279662488454","103865.19533236031","35","41.779953515401694","109397.56989206892","42","43.684456382951964","103865.19533236031","35","41.779953515401694","97457.23783075258","37","42.57712346673974","92622.25694420589","40","42.326557309659826","97457.23783075258","37","42.57712346673974"
,"101761.92533920718","39","45.05587313912285","114419.19745403087","41","42.037180908314724","101761.92533920718","39","45.05587313912285","114970.06748676777","42","42.0279662488454","96035.52253459308","38","39.25727793197158","114970.06748676777","42","42.0279662488454","103865.19533236031","35","41.779953515401694","109397.56989206892","45","43.684456382951964","103865.19533236031","35","41.779953515401694","97457.23783075258","37","42.57712346673974","92622.25694420589","43","42.326557309659826","97457.23783075258","37","42.57712346673974"
,"102047.98692885049","32","45.05587313912285","114756.2385194637","41","42.037180908314724","102047.98692885049","32","45.05587313912285","115318.87850798432","41","41.99808580465153","96266.95448289244","38","39.25727793197158","115318.87850798432","41","41.99808580465153","104195.03403079163","35","41.684908643895525","109739.68130164269","38","43.684456382951964","104195.03403079163","35","41.684908643895525","97733.93454702072","36","42.411778746846394","92893.44120501836","40","42.326557309659826","97733.93454702072","36","42.411778746846394"
,"102093.15454826785","37","45.05587313912285","114876.61032854686","41","42.037180908314724","102093.15454826785","37","45.05587313912285","115414.8631944215","42","41.99808580465153","96331.75542841626","38","39.25727793197158","115414.8631944215","42","41.99808580465153","104206.71893943552","35","41.684908643895525","109808.10358355744","44","43.684456382951964","104206.71893943552","35","41.684908643895525","97845.6405557423","37","42.411778746846394","93016.70677811494","43","42.326557309659826","97845.6405557423","37","42.411778746846394"
,"102213.60153338082","37","45.05587313912285","115033.09368035496","41","42.037180908314724","102213.60153338082","37","45.05587313912285","115534.84405246798","42","41.99808580465153","96479.87187532785","38","39.25727793197158","115534.84405246798","42","41.99808580465153","104381.99256909385","35","41.684908643895525","109972.31706015285","42","43.684456382951964","104381.99256909385","35","41.684908643895525","97994.5819007044","37","42.411778746846394","93127.64579390186","40","42.326557309659826","97994.5819007044","37","42.411778746846394"
,"102318.99264535467","35","45.05587313912285","115105.31676580485","41","42.037180908314724","102318.99264535467","35","45.05587313912285","115618.83065310051","42","41.99808580465153","96526.15826498772","38","39.25727793197158","115618.83065310051","42","41.99808580465153","104463.78692960108","35","41.684908643895525","110027.05488568466","43","43.684456382951964","104463.78692960108","35","41.684908643895525","98081.4643519323","36","42.411778746846394","93189.27858045015","43","42.326557309659826","98081.4643519323","36","42.411778746846394"
,"102349.1043916329","39","45.05587313912285","115225.688574888","41","42.037180908314724","102349.1043916329","39","45.05587313912285","115690.81916792839","42","41.99808580465153","96618.73104430747","38","39.25727793197158","115690.81916792839","42","41.99808580465153","104568.95110739607","35","41.684908643895525","110109.16162398236","43","43.684456382951964","104568.95110739607","35","41.684908643895525","98168.3468031602","37","42.411778746846394","93226.25825237912","42","42.326557309659826","98168.3468031602","37","42.411778746846394"
,"102424.38375732851","37","45.05587313912285","115297.9116603379","41","42.037180908314724","102424.38375732851","37","45.05587313912285","115810.80002597487","42","42.20090407995947","96646.50287810339","38","39.25727793197158","115810.80002597487","42","42.20090407995947","104639.06055925941","35","41.684908643895525","110204.95281866302","45","44.593513972268006","104639.06055925941","35","41.684908643895525","98217.99391814756","37","42.411778746846394","93300.21759623707","41","42.326557309659826","98217.99391814756","37","42.411778746846394"
,"102725.50122011093","32","44.75777680373486","115598.84118304578","41","42.796420375833","102725.50122011093","32","44.75777680373486","116103.62172389391","42","42.20090407995947","96905.70666019867","38","39.25727793197158","116103.62172389391","42","42.20090407995947","104977.92290993218","36","41.684908643895525","110511.41661208072","34","44.593513972268006","104977.92290993218","36","41.684908643895525","98503.46482932493","36","42.411778746846394","93571.40185704954","40","42.326557309659826","98503.46482932493","36","42.411778746846394"
,"102725.50122011093","40","44.75777680373486","115598.84118304578","40","42.796420375833","102725.50122011093","40","44.75777680373486","116103.62172389391","42","42.20090407995947","96905.70666019867","38","39.25727793197158","116103.62172389391","42","42.20090407995947","104977.92290993218","36","41.684908643895525","110511.41661208072","44","44.593513972268006","104977.92290993218","36","41.684908643895525","98503.46482932493","37","42.411778746846394","93571.40185704954","43","42.326557309659826","98503.46482932493","37","42.411778746846394"
,"102828.80565773704","39","44.75777680373486","115816.3803294349","38","42.796420375833","102828.80565773704","39","44.75777680373486","116274.43438101336","42","42.20090407995947","97063.08038504224","38","39.23641925793354","116274.43438101336","42","42.20090407995947","105094.77199637107","36","41.684908643895525","110657.35175180344","40","44.593513972268006","105094.77199637107","36","41.684908643895525","98702.05328927441","37","42.411778746846394","93731.64710207509","42","41.98273043961773","98702.05328927441","37","42.411778746846394"
,"102932.11009536315","36","44.75777680373486","115880.36243131406","39","42.796420375833","102932.11009536315","36","44.75777680373486","116359.84070957308","42","42.20090407995947","97109.26248133194","38","39.23641925793354","116359.84070957308","42","42.20090407995947","105176.56635687829","36","41.684908643895525","110715.72580769252","42","44.593513972268006","105176.56635687829","36","41.684908643895525","98788.9357405023","36","42.411778746846394","93791.56075427317","43","41.98273043961773","98788.9357405023","36","42.411778746846394"
,"103153.4767474191","38","44.75777680373486","116110.69799807902","39","42.796420375833","103153.4767474191","38","44.75777680373486","116591.65788709233","41","42.1740672491912","97284.75444723282","38","39.23641925793354","116591.65788709233","41","42.1740672491912","105433.63434704384","36","41.512868540090764","110978.40905919341","41","44.593513972268006","105433.63434704384","36","41.512868540090764","98987.52420045178","37","41.9984391690709","94031.21536306551","43","41.98273043961773","98987.52420045178","37","41.9984391690709"
,"103153.4767474191","40","44.75777680373486","116110.69799807902","40","42.796420375833","103153.4767474191","40","44.75777680373486","116591.65788709233","42","42.1740672491912","97284.75444723282","38","39.23641925793354","116591.65788709233","42","42.1740672491912","105433.63434704384","37","41.512868540090764","110978.40905919341","43","44.593513972268006","105433.63434704384","37","41.512868540090764","98987.52420045178","37","41.9984391690709","94031.21536306551","43","41.98273043961773","98987.52420045178","37","41.9984391690709"
,"103360.08562267132","35","44.75777680373486","116366.62640559564","38","42.796420375833","103360.08562267132","35","44.75777680373486","116835.13923207606","42","42.1740672491912","97487.95567090751","38","39.23641925793354","116835.13923207606","42","42.1740672491912","105686.91745492571","37","41.512868540090764","111211.90528274975","34","44.593513972268006","105686.91745492571","37","41.512868540090764","99215.49454466405","37","41.9984391690709","94234.92178053899","43","41.98273043961773","99215.49454466405","37","41.9984391690709"
,"103360.08562267132","40","44.75777680373486","116366.62640559564","40","42.796420375833","103360.08562267132","40","44.75777680373486","116835.13923207606","42","42.1740672491912","97487.95567090751","38","39.23641925793354","116835.13923207606","42","42.1740672491912","105686.91745492571","37","41.512868540090764","111211.90528274975","43","44.593513972268006","105686.91745492571","37","41.512868540090764","99215.49454466405","37","41.9984391690709","94234.92178053899","43","41.98273043961773","99215.49454466405","37","41.9984391690709"
,"103492.90561390489","39","44.61210657988273","116520.18345010561","39","42.43074432519606","103492.90561390489","39","44.61210657988273","116956.87990456793","42","42.1740672491912","97635.73837903456","38","39.23641925793354","116956.87990456793","42","42.1740672491912","105871.12335156708","37","41.512868540090764","111372.43393644474","40","44.593513972268006","105871.12335156708","37","41.512868540090764","99359.47581469285","37","41.9984391690709","94378.7145458144","43","41.98273043961773","99359.47581469285","37","41.9984391690709"
,"103770.5356389226","35","44.61210657988273","116781.22908093459","40","42.43074432519606","103770.5356389226","35","44.61210657988273","117249.05751854842","41","41.883147596271506","97774.28466790367","38","39.23641925793354","117249.05751854842","41","41.883147596271506","106043.81637966835","37","41.512868540090764","111576.74313205654","39","44.593513972268006","106043.81637966835","37","41.512868540090764","99611.44303724325","37","41.9984391690709","94654.31734592558","43","41.98273043961773","99611.44303724325","37","41.9984391690709"
,"103799.75985208237","40","44.61210657988273","116893.10577986129","39","42.43074432519606","103799.75985208237","40","44.61210657988273","117320.35640412601","42","41.883147596271506","97866.64886048308","38","39.23641925793354","117320.35640412601","42","41.883147596271506","106147.43219652912","37","41.512868540090764","111664.30421589017","41","45.45461411354031","106147.43219652912","37","41.512868540090764","99695.43211142672","37","41.9984391690709","94702.24826768404","43","41.98273043961773","99695.43211142672","37","41.9984391690709"
,"103799.75985208237","40","44.61210657988273","116893.10577986129","40","42.43074432519606","103799.75985208237","40","44.61210657988273","117320.35640412601","42","41.883147596271506","97866.64886048308","38","39.23641925793354","117320.35640412601","42","41.883147596271506","106147.43219652912","39","41.512868540090764","111664.30421589017","41","45.45461411354031","106147.43219652912","39","41.512868540090764","99695.43211142672","37","41.9984391690709","94702.24826768404","43","41.98273043961773","99695.43211142672","37","41.9984391690709"
,"104121.22619683972","35","44.61210657988273","117191.44364366583","39","42.43074432519606","104121.22619683972","35","44.61210657988273","117605.55194643638","42","41.883147596271506","98125.26859970542","38","39.23641925793354","117605.55194643638","42","41.883147596271506","106492.81825273167","39","41.512868540090764","111973.39649816089","31","45.45461411354031","106492.81825273167","39","41.512868540090764","99983.39465148433","37","41.9984391690709","95001.81652867446","43","41.98273043961773","99983.39465148433","37","41.9984391690709"
,"104121.22619683972","40","44.61210657988273","117191.44364366583","40","42.43074432519606","104121.22619683972","40","44.61210657988273","117605.55194643638","42","41.883147596271506","98125.26859970542","38","39.23641925793354","117605.55194643638","42","41.883147596271506","106492.81825273167","39","41.512868540090764","111973.39649816089","41","45.45461411354031","106492.81825273167","39","41.512868540090764","99983.39465148433","37","41.9984391690709","95001.81652867446","43","41.98273043961773","99983.39465148433","37","41.9984391690709"
,"104238.12304947876","39","44.61210657988273","117377.90480854367","39","42.43074432519606","104238.12304947876","39","44.61210657988273","117795.68230797662","42","42.833777932674174","98245.34205005865","38","39.23641925793354","117795.68230797662","42","42.833777932674174","106688.53701791311","39","41.572694246532045","112127.94263929625","38","45.45461411354031","106688.53701791311","39","41.572694246532045","100115.37748234406","37","41.69911521809488","95145.60929394986","43","41.98273043961773","100115.37748234406","37","41.69911521809488"
,"104355.0199021178","37","44.61210657988273","117452.4892744948","40","42.43074432519606","104355.0199021178","37","44.61210657988273","117872.68497557263","41","42.833777932674174","98300.7605656063","39","39.23641925793354","117872.68497557263","41","42.833777932674174","106769.5458776388","39","41.572694246532045","112189.7610957504","39","45.45461411354031","106769.5458776388","39","41.572694246532045","100208.97040408886","37","41.69911521809488","95205.52294614795","43","41.98273043961773","100208.97040408886","37","41.69911521809488"
,"104559.58939423611","38","44.441021400399606","117713.53490532377","39","42.00587224051688","104559.58939423611","38","44.441021400399606","118065.19164456266","38","42.833777932674174","98513.19820853893","39","39.43766120528905","118065.19164456266","38","42.833777932674174","106966.28167982974","39","41.572694246532045","112375.21646511283","33","45.45461411354031","106966.28167982974","39","41.572694246532045","100454.65182366896","37","41.69911521809488","95469.14301581951","43","42.0096732423311","100454.65182366896","37","41.69911521809488"
,"104559.58939423611","40","44.441021400399606","117713.53490532377","40","42.00587224051688","104559.58939423611","40","44.441021400399606","118065.19164456266","41","42.833777932674174","98513.19820853893","39","39.43766120528905","118065.19164456266","41","42.833777932674174","106966.28167982974","39","41.572694246532045","112375.21646511283","41","45.45461411354031","106966.28167982974","39","41.572694246532045","100454.65182366896","37","41.69911521809488","95469.14301581951","43","42.0096732423311","100454.65182366896","37","41.69911521809488"
,"104776.20471524214","36","44.441021400399606","117977.66409461528","40","42.00587224051688","104776.20471524214","36","44.441021400399606","118309.03342528336","41","42.833777932674174","98730.26441626054","39","39.43766120528905","118309.03342528336","41","42.833777932674174","107232.45364749985","39","41.572694246532045","112607.03567681587","32","45.45461411354031","107232.45364749985","39","41.572694246532045","100676.93501281286","37","41.69911521809488","95673.30746093906","43","42.0096732423311","100676.93501281286","37","41.69911521809488"
,"104862.85084364456","39","44.441021400399606","118049.69932805841","40","42.00587224051688","104862.85084364456","39","44.441021400399606","118411.7036487447","39","42.34394686320534","98758.5773998764","39","39.43766120528905","118411.7036487447","39","42.34394686320534","107325.03520147206","39","41.572694246532045","112684.30874738355","41","45.45461411354031","107325.03520147206","39","41.572694246532045","100723.73147368526","37","41.69911521809488","95745.36550039302","41","42.0096732423311","100723.73147368526","37","41.69911521809488"
,"104992.82003624817","39","44.441021400399606","118205.77566718521","40","42.00587224051688","104992.82003624817","39","44.441021400399606","118535.14311737669","42","42.34394686320534","98909.579979161","38","39.43766120528905","118535.14311737669","42","42.34394686320534","107510.19830941648","39","41.572694246532045","112838.85488851891","37","45.45461411354031","107510.19830941648","39","41.572694246532045","100864.12085630246","37","41.69911521809488","95877.4719060586","42","42.0096732423311","100864.12085630246","37","41.69911521809488"
,"105108.34820745139","37","44.441021400399606","118277.81090062835","40","42.00587224051688","105108.34820745139","37","44.441021400399606","118621.55074541908","42","42.34394686320534","98956.76828518744","38","39.43766120528905","118621.55074541908","42","42.34394686320534","107591.20716914216","39","41.572694246532045","112900.67334497305","39","45.85880350008934","107591.20716914216","39","41.572694246532045","100957.71377804725","37","41.69911521809488","95937.52027227024","43","42.0096732423311","100957.71377804725","37","41.69911521809488"
,"105137.23025025219","40","44.441021400399606","118397.86962303358","40","42.00587224051688","105137.23025025219","40","44.441021400399606","118695.61442659827","42","42.34394686320534","99051.14489724032","38","39.43766120528905","118695.61442659827","42","42.34394686320534","107706.93411160742","40","41.572694246532045","112948.24975547331","36","45.85880350008934","107706.93411160742","40","41.572694246532045","101039.60758457395","37","41.69911521809488","95985.55896523954","43","42.0096732423311","101039.60758457395","37","41.69911521809488"
,"105209.4353572542","39","44.441021400399606","118505.92247319828","40","42.00587224051688","105209.4353572542","39","44.441021400399606","118782.02205464066","41","42.34394686320534","99117.20852567733","38","39.43766120528905","118782.02205464066","41","42.34394686320534","107718.50680585395","40","41.572694246532045","112979.96736247349","36","45.85880350008934","107718.50680585395","40","41.572694246532045","101144.89962153685","37","41.69911521809488","96105.6556976628","43","42.0096732423311","101144.89962153685","37","41.69911521809488"
,"105613.78395646546","34","44.25105472947638","118878.10451265449","40","42.616651355957075","105613.78395646546","34","44.25105472947638","119189.37230112622","41","43.108197565484836","99409.77602304124","38","39.43766120528905","119189.37230112622","41","43.108197565484836","108169.84188146847","40","42.5069984861764","113328.86103947539","28","45.85880350008934","108169.84188146847","40","42.5069984861764","101472.47484764365","37","41.36082880604276","96465.94589493259","40","42.0096732423311","101472.47484764365","37","41.36082880604276"
,"105613.78395646546","41","44.25105472947638","118878.10451265449","39","42.616651355957075","105613.78395646546","41","44.25105472947638","119189.37230112622","41","43.108197565484836","99409.77602304124","39","39.43766120528905","119189.37230112622","41","43.108197565484836","108169.84188146847","37","42.5069984861764","113328.86103947539","43","45.85880350008934","108169.84188146847","37","42.5069984861764","101472.47484764365","37","41.36082880604276","96465.94589493259","43","42.0096732423311","101472.47484764365","37","41.36082880604276"
,"105642.28606592442","41","44.25105472947638","118991.65437485812","38","42.616651355957075","105642.28606592442","41","44.25105472947638","119268.02148651911","41","43.108197565484836","99504.15263509411","39","39.43766120528905","119268.02148651911","41","43.108197565484836","108269.89786935788","36","42.5069984861764","113392.29625347574","39","45.85880350008934","108269.89786935788","36","42.5069984861764","101552.000649286","37","41.36082880604276","96513.9845879019","43","42.0096732423311","101552.000649286","37","41.36082880604276"
,"105756.29450376026","37","44.25105472947638","119042.12098028195","38","42.616651355957075","105756.29450376026","37","44.25105472947638","119346.670671912","41","43.108197565484836","99560.77860232584","39","39.43766120528905","119346.670671912","41","43.108197565484836","108357.44685876112","37","42.5069984861764","113455.73146747609","41","45.85880350008934","108357.44685876112","37","42.5069984861764","101642.8872797344","37","41.36082880604276","96574.03295411353","43","42.0096732423311","101642.8872797344","37","41.36082880604276"
,"105884.55399632559","40","44.25105472947638","119193.52079655345","38","42.616651355957075","105884.55399632559","40","44.25105472947638","119477.75264756681","41","43.108197565484836","99711.78118161044","39","39.43766120528905","119477.75264756681","41","43.108197565484836","108545.05183605377","36","42.5069984861764","113582.60189547678","37","45.85880350008934","108545.05183605377","36","42.5069984861764","101779.21722540699","37","41.36082880604276","96706.13935977912","42","42.0096732423311","101779.21722540699","37","41.36082880604276"
,"105970.06032470247","40","44.25105472947638","119269.2207046892","39","42.616651355957075","105970.06032470247","40","44.25105472947638","119556.4018329597","37","42.95211508683102","99740.0941652263","39","39.43766120528905","119556.4018329597","37","42.95211508683102","108632.600825457","37","42.5069984861764","113677.7547164773","43","45.85880350008934","108632.600825457","37","42.5069984861764","101824.66054063119","37","41.36082880604276","96778.19739923307","41","42.0096732423311","101824.66054063119","37","41.36082880604276"
,"106255.08141929208","35","44.25105472947638","119609.87029130007","36","42.616651355957075","106255.08141929208","35","44.25105472947638","119854.30047995666","37","42.95211508683102","100023.22400138492","39","40.419560747157796","119854.30047995666","37","42.95211508683102","108907.75479215289","36","42.5069984861764","113931.49557247869","28","45.85880350008934","108907.75479215289","36","42.5069984861764","102142.76374720057","37","41.36082880604276","97102.45857677588","43","42.853301419892","102142.76374720057","37","41.36082880604276"
,"106255.08141929208","41","44.25105472947638","119609.87029130007","39","42.616651355957075","106255.08141929208","41","44.25105472947638","119854.30047995666","42","42.95211508683102","100023.22400138492","38","40.419560747157796","119854.30047995666","42","42.95211508683102","108907.75479215289","37","42.5069984861764","113931.49557247869","43","45.85880350008934","108907.75479215289","37","42.5069984861764","102142.76374720057","38","41.36082880604276","97102.45857677588","42","42.853301419892","102142.76374720057","38","41.36082880604276"
,"106383.3409118574","40","44.24381707355227","119761.27010757157","38","42.40155886509364","106383.3409118574","40","44.24381707355227","119983.8216308249","42","42.95211508683102","100189.93697333953","38","40.419560747157796","119983.8216308249","42","42.95211508683102","109095.35976944554","36","42.5069984861764","114058.36600047938","37","45.571053544603444","109095.35976944554","36","42.5069984861764","102279.09369287317","38","41.36082880604276","97218.1382895549","39","42.853301419892","102279.09369287317","38","41.36082880604276"
,"106497.29144844585","37","44.24381707355227","119835.67946076214","40","42.40155886509364","106497.29144844585","37","44.24381707355227","120074.48643643266","42","42.95211508683102","100242.03477707534","38","40.419560747157796","120074.48643643266","42","42.95211508683102","109182.90875884877","37","42.5069984861764","114120.65021465777","41","45.571053544603444","109182.90875884877","37","42.5069984861764","102381.34115212761","38","41.36082880604276","97269.55149523447","42","42.853301419892","102381.34115212761","38","41.36082880604276"
,"106611.24198503428","39","44.24381707355227","120021.70284373856","39","42.40155886509364","106611.24198503428","39","44.24381707355227","120229.91181747455","38","42.91196535337958","100377.48906678846","38","40.419560747157796","120229.91181747455","38","42.91196535337958","109370.51373614142","36","42.35775081199937","114291.93180364835","40","45.571053544603444","109370.51373614142","36","42.35775081199937","102506.31026899416","38","41.077492549149284","97385.23120801349","39","42.853301419892","102506.31026899416","38","41.077492549149284"
